63.70205561,64.97609672,,63.70205561,64.97609672,,63.70205561,64.97609672,,63.70205561,64.97609672,,63.70205561,64.97609672,,63.70205561,64.97609672,,63.70205561,64.97609672
64.56898523,65.86036493,,64.56898523,65.86036493,,64.56898523,65.86036493,,64.56898523,65.86036493,,64.56898523,65.86036493,,64.56898523,65.86036493,,64.56898523,65.86036493
65.01277697,66.31303251,,65.01277697,66.31303251,,65.01277697,66.31303251,,65.01277697,66.31303251,,65.01277697,66.31303251,,65.01277697,66.31303251,,65.01277697,66.31303251
65.22508051,66.52958212,,65.22508051,66.52958212,,65.22508051,66.52958212,,65.22508051,66.52958212,,65.22508051,66.52958212,,65.22508051,66.52958212,,65.22508051,66.52958212
65.28638357,66.59211124,,65.28638357,66.59211124,,65.28638357,66.59211124,,65.28638357,66.59211124,,65.28638357,66.59211124,,65.28638357,66.59211124,,65.28638357,66.59211124
65.48787548,66.79763299,,65.48787548,66.79763299,,65.48787548,66.79763299,,65.48787548,66.79763299,,65.48787548,66.79763299,,65.48787548,66.79763299,,65.48787548,66.79763299
65.75865901,67.07383219,,65.75865901,67.07383219,,65.75865901,67.07383219,,65.75865901,67.07383219,,65.75865901,67.07383219,,65.75865901,67.07383219,,65.75865901,67.07383219
65.93077552,67.24939103,,65.93077552,67.24939103,,65.93077552,67.24939103,,65.93077552,67.24939103,,65.93077552,67.24939103,,65.93077552,67.24939103,,65.93077552,67.24939103
68,69.36,,68,69.36,,68,69.36,,68,69.36,,68,69.36,,68,69.36,,68,69.36
69,70.38,,69,70.38,,69,70.38,,69,70.38,,69,70.38,,69,70.38,,69,70.38
